1.396398358072497292e-01,2.089295274126611868e-01
3.493189800071311302e-01,-1.712695316458676120e-01
-1.276287765653759676e-01,-1.928361057361689390e-01
9.242262930784661545e-02,-2.841304872099931211e-02
3.623259433361498971e-02,4.879473007078377611e-02
1.213453585792056699e-01,2.323822432128314075e-02
-2.444108674691369831e-02,5.090090812758241157e-02
2.414134534573933732e-01,-1.711468984216992506e-01
-2.615317616223390429e-01,4.228844478410992425e-02
5.231695171898087526e-03,-1.527082241589275413e-02
8.450392412722645963e-02,7.488478530527703514e-02
1.668539063357806218e-01,-1.625054016893612285e-02
2.720046410331633524e-15,-1.429412144204889046e-15
-1.498430479041145680e-01,9.955767370056879673e-02
-1.052498011481714790e-01,-1.047430249866550256e-01
3.898813510902765511e-03,-1.512802968639588852e-01
-7.477332249727269842e-03,-3.255043427976700432e-02
-3.959786443876994744e-02,1.352064044583261293e-01
-4.578287633853950211e-02,6.870660152326496690e-03
-7.027997620297561643e-02,2.553749285003830208e-02
-1.476538909249842241e-02,1.441084014598525281e-02
1.073399707501197092e-01,6.099855051513255848e-03
1.707785300058764777e-01,-5.570447159421627881e-02
8.985871550810285713e-02,-2.711997595302498287e-02
-2.098948809532480975e-01,2.223892108534670786e-01
2.285551538154659834e-01,-1.224948843068736498e-01
7.859602724872750620e-03,6.993846905509167045e-02
1.237842531448667266e-01,-5.193270872623550333e-02
6.217925787217630507e-03,-1.322688375225744839e-01
6.231736991285745375e-02,-8.103634564943279495e-02
-2.104017863220850751e-16,2.108045743816980600e-17
1.960497458131471304e-01,3.018753509852350470e-01
-8.321936548459650529e-02,-3.254157255137136388e-03
-2.084438609895777894e-01,-3.224817412761463165e-01
-1.811447612624865824e-02,8.258990092509695125e-02
-5.676354173324454910e-02,7.936776830010731920e-02
-2.954538127015455401e-02,1.750455743266514375e-01
1.225302560987475516e-16,-2.262472104405028879e-17
-1.345331292033584425e-01,9.276599551819667000e-02
7.007025868706345806e-02,-2.433602873242832892e-02
6.161976043252234692e-02,2.610310743578227177e-02
-6.000598484217276735e-02,-2.126547566686294022e-01
-8.255897227914647807e-02,1.133136997218784220e-01
-1.299720859730980338e-01,-5.906840000137623947e-02
9.885845095207269895e-03,-6.143016802098930779e-02
3.564696839176444421e-01,-1.418904845425149608e-01
1.252905364710975578e-01,-1.824795721215862476e-01
-9.685425478878874339e-02,5.334946459471689995e-03
6.076051603520354893e-02,5.917590757432657222e-02
-1.085857153240515072e-01,9.264113548564610612e-02
1.004225493288231075e-01,2.037164887157475734e-01
-1.110595538836302437e-01,-1.441833209291405182e-01
-1.687467261351347642e-02,-8.875548997282631941e-03
-1.884721305177264328e-01,-2.596477602530412043e-01
6.062112336939162044e-02,1.093080956019656068e-02
2.220628317884943137e-01,2.357210303369028093e-01
-4.071649039650126414e-17,3.261187138557858746e-17
2.041696855168622163e-02,3.999864039063798227e-02
3.677220864488743753e-03,5.650209716067922106e-02
6.956166592241320827e-03,3.329103878519232285e-02
1.276541456277062274e-02,-8.132233718043338500e-02
1.975848767751498328e-03,-1.672620235364511918e-02
-3.523307997660568569e-02,-6.501997216527670605e-03
-3.510227214586592037e-02,3.023503987986340263e-02
5.267773739573589076e-02,3.299461695456043508e-02
1.754755921975045124e-02,1.479798439820431688e-02
7.021801677225658622e-03,2.595334121384754861e-02
-2.683321608390656227e-02,1.279577667407026144e-02
1.058760668653342153e-02,-6.269245155397645819e-02
8.267196673810928154e-03,2.518218200935893811e-02
5.806837288226715134e-17,6.594550728209504864e-18
-1.326684434612619701e-02,3.256168035815800582e-02
3.878035880357570092e-16,-1.928203237096444511e-16
3.546523363630817836e-17,-2.541920758094919878e-17
-4.465157037079415039e-03,6.533435702486201091e-02
9.120670303997864140e-16,-4.023639882340747780e-16
4.506416721330726988e-02,-2.343992379704188268e-03
-2.939504869144285090e-03,9.600227090580927547e-02
-7.038409557894559354e-02,1.952242160552151518e-03
1.219583771599517781e-03,4.448130943956442318e-02
-9.682251439140351912e-03,6.354494927972559326e-02
-2.086696648254360298e-02,6.925624611599702496e-02
4.808001775289951624e-02,4.781057296280774582e-02
-3.070804190144488938e-02,5.252140798112672759e-02
2.936687348709713860e-02,-1.044030606656152528e-02
1.423002278901556658e-02,9.590272175623042183e-02
-1.256620744669074974e-02,-1.076816589870388946e-01
-3.174543183160649055e-18,4.341480502670946531e-19
-3.918810133779161015e-02,5.245991265596668118e-02
-1.139124720941031305e-03,5.425365398677402251e-02
-4.190353257080345470e-04,5.042212556890929114e-03
9.635534415804322639e-22,5.627971037322091340e-19
-8.999254943386564981e-03,5.144650460202018771e-02
2.386184681876323682e-02,-5.540209246978773650e-02
1.568067677429558701e-02,-1.613888490256458752e-01
-1.483055050504597516e-02,4.550143855208688137e-02
-1.568411819378908584e-02,7.669835838702135367e-02
