3.649849962950036941e-01,2.082777623057302796e-01
-2.006758480465440919e-01,-1.341250483903386366e-02
1.992603726368245842e-01,-2.704766342523071132e-02
-3.211727714615514317e-01,-1.967437449127235061e-01
-6.404350854940927817e-01,-6.598575337784474970e-02
-7.916164346582800493e-03,1.144347439382851911e-01
8.122762962339843962e-02,-1.512595245912809194e-01
2.620781427954794185e-01,2.330308629326231229e-01
-3.545074606893826585e-01,-4.836677397365685832e-02
-1.903684932428289789e-01,6.403238240263402492e-01
1.903684932428288124e-01,-6.403238240263380288e-01
