12.3464648760401,21.9767748736901,20.9016040338386,22.1673649841293,19.2895812369401,20.6459551761094,20.0540408663269,18.7446982092706,19.1911365497754,0,0,0,0,0,0,0,0,0
10.2239941550593,21.287069249729,21.5573182816768,22.081583606046,18.7358710784925,20.5966277662608,19.5284411637764,19.3280936695532,19.4945563388447,0,0,0,0,0,0,0,0,0
11.6486308732178,22.073368192909,20.6043899409361,21.9595129817698,20.1169793114201,21.4437728392349,20.0095749058598,18.7747212306637,19.564515807428,0,0,0,0,0,0,0,0,0
12.5219792798647,21.5971909920167,19.7580019542964,20.1046250087666,19.9831366678233,20.2965298498333,20.0932122494259,18.0536378890296,18.9389169190303,0,0,0,0,0,0,0,0,0
15.4327786579985,21.2940953930437,21.1172982634985,21.4241316227831,20.0538129646811,20.543052608836,19.1151872450154,19.2099337121162,19.1954165729591,0,0,0,0,0,0,0,0,0
14.3299102704556,21.2919610039532,20.67553964777,22.1394524161878,20.4896190531174,19.5582546752453,19.4114007716524,18.9500679341761,19.5625082566728,0,0,0,0,0,0,0,0,0
13.2867208934542,22.7552891554321,20.0270091389594,21.374405054537,19.2070421883185,20.1595780200975,20.7936385031304,18.6449628814981,19.1761343197224,0,0,0,0,0,0,0,0,0
11.9367332956934,22.4564306007217,21.2431021253774,21.1222846749327,19.6586659229489,21.0308590431648,19.7419301021372,18.7017397581378,19.8217069203763,0,0,0,0,0,0,0,0,0
10.9138622903298,21.3033194308243,21.4004039693695,22.0171586390662,19.9245556036672,20.8371545520525,19.5501896817245,18.4286044754164,19.3529952457101,0,0,0,0,0,0,0,0,0
14.1859035377539,22.1278759720186,19.9676172927122,21.5866787874161,19.6943541189766,19.3394839295528,20.9443008143708,19.0178930793395,19.2361835691369,0,0,0,0,0,0,0,0,0
