1.812983065034764751e-01 -2.292467116458039300e-01 1.344713105964098765e-01 5.002690298796015622e-02 -9.099112540179955799e-03
6.876766487938279493e-02 -1.374191279716913128e-01 -2.257246287294857323e-01 -1.905636402406709340e-01 -1.752936823811143685e-01
2.081525795977264282e-01 1.603700768852289738e-02 1.465787412520907773e-01 2.806775440331316096e-02 -2.515355637403553501e-01
-1.631496605370232750e-02 6.991904353174170639e-02 1.227756038785288162e-02 -9.712791769410449028e-02 2.070658597548425406e-01
1.444200972939307936e-01 -1.467731259518343656e-01 -2.980885006600042519e-01 -1.789955341566171199e-02 -3.747362122670180318e-01
1.462889758854862277e-01 -1.955780606339846406e-01 -7.308784204322382738e-02 2.196078062037822021e-01 6.184704519960414204e-02
-9.120452822222674394e-02 -2.403460751270912188e-01 5.588849166938492097e-02 -1.063264470904140557e-02 1.061115407489854334e-02
2.730919552787146043e-01 -1.731818858798178651e-01 -1.058069210073441374e-01 1.794583782940177841e-01 1.613321499767699785e-01
2.410431527708531974e-01 6.270078042376669991e-02 -1.382901952424271941e-01 -3.466054186085426592e-02 2.885178759407666660e-01
-2.224732776929116140e-01 -9.723580386745388215e-02 1.261225966545551080e-02 9.465414424583812325e-02 -1.183281417314785144e-01
2.716216057686305918e-01 8.363388178154264330e-02 1.270197946217823670e-01 1.318442803294864463e-01 5.742375831796808772e-02
3.672629379903014080e-02 -2.482257766691916834e-01 2.441408532057122438e-02 -1.282716876357972713e-01 -1.095114461900622838e-01
1.447876336952819976e-01 1.924560946190352617e-01 1.699894581084525902e-01 -6.633056142040399950e-02 3.554300075688525407e-02
-9.551790992064396191e-02 3.439308387886602647e-02 -1.947558753186341973e-01 1.033407940943050357e-01 -4.099627461977791570e-02
1.857990883482519562e-01 -7.260907315082450186e-02 -2.492098360819667846e-01 2.857294732888928518e-02 -2.495104457207231868e-02
9.723603004480996237e-03 1.263100349896577601e-01 -1.929277080386838095e-01 9.653551706652122033e-02 -1.559431831951980651e-01
-1.341755865143199888e-01 1.682860154866208102e-01 2.523610730527415802e-01 1.598647375436076379e-01 -2.986291054267342648e-02
-7.901285374253383398e-02 -4.254530550523205612e-02 1.044827534958535920e-01 3.356093370852396285e-02 7.827936697198818738e-02
-3.161693884605479288e-02 1.194941850710880132e-01 4.527073651129571996e-02 -2.461214171583592930e-02 -2.179397262841699656e-01
1.945932339705067904e-01 4.862204599919116299e-02 -1.826495284410322162e-01 -2.208176131525599883e-01 1.177517150521448508e-01
-1.323439416194263918e-01 -9.174835380300810916e-02 6.552103197736494633e-02 -1.847119213049463471e-01 -6.559050278650546684e-02
2.433289010064128288e-04 -1.553117237952197638e-01 -5.786653665677592151e-03 1.179939559835063018e-01 2.420080299432709192e-01
