4,2.65999999997439,2.92999999999302,3.22000000003027,4.10999999998603,2.76000000000931,3.40000000002328,3.52999999996973,3.10999999998603,0,0,0,0,0,0,0,0,0
2.39999999996508,2.82000000000698,2.63999999995576,3.07000000000698,3.67000000004191,3.03000000002794,3.03999999997905,4.85000000003492,5.30999999999767,0,0,0,0,0,0,0,0,0
2.64000000001397,2.49000000004889,3.55999999999767,3.71999999997206,3.30999999999767,3.1699999999837,3.34999999997672,3.44000000000233,4,0,0,0,0,0,0,0,0,0
3.05999999999767,2.42999999999302,3.88000000000466,2.52000000001863,2.13000000000466,2.44000000000233,2.86999999999534,3.09999999997672,4.40999999997439,0,0,0,0,0,0,0,0,0
3.55999999999767,3.26000000000931,3.84999999997672,2.89000000001397,2.65999999997439,3.5,2.88000000000466,4.44999999995343,3.21999999997206,0,0,0,0,0,0,0,0,0
3.3300000000163,2.60999999998603,3.52999999996973,2.06999999994878,3.20999999996275,3.45999999996275,2.63999999995576,3.70000000001164,4.03999999997905,0,0,0,0,0,0,0,0,0
2.39000000001397,2.5,4.36000000004424,2.70000000001164,2.65999999997439,3.98999999999069,2.61999999999534,3.5,4.88000000000466,0,0,0,0,0,0,0,0,0
2.5800000000163,2.76000000000931,4.5,2.35999999998603,2.78999999997905,3.07000000000698,3.61000000004424,3.30999999999767,2.95000000001164,0,0,0,0,0,0,0,0,0
2.60000000003492,2.23999999999069,3.22999999998137,2.97999999998137,2.8399999999674,2.85999999998603,4.13000000000466,4.54999999998836,3.5899999999674,0,0,0,0,0,0,0,0,0
3.01000000000931,2.54999999998836,4.3399999999674,2.55999999999767,2.8300000000163,2.76000000000931,1.95000000001164,4.89000000001397,4.01999999996042,0,0,0,0,0,0,0,0,0
