0.0245723181556559,0.0142232665383071,0.0137361541103245,0.00454267105519435,0.00904448468952346,0.0126128549044688,0.0117805993438369,0.0171995731199255,0.0102098401199098,0,0,0,0,0,0,0,0,0
0.0149347773161823,0.0104654908648887,0.0121601309170445,0.00749898921144565,0.0126568384575243,0.00649760060603821,0.00711736423423281,0.0144583334864303,0.0113186670777659,0,0,0,0,0,0,0,0,0
0.0201448999881702,0.0140159364515078,0.0100025816171971,0.00908965800335459,0.00965941060144626,0.011625159598595,0.0151192511743137,0.0193868112798103,0.0118426438686627,0,0,0,0,0,0,0,0,0
0.0175288498906103,0.0210827920941496,0.00760813601219179,0.0114801180599351,0.0142057092036365,0.00817906093149867,0.0121892289193803,0.00424281486500511,0.0102502417392476,0,0,0,0,0,0,0,0,0
0.0121164094211859,0.00634564861892262,0.00514869921944894,0.00582614515703095,0.0116544366458107,0.00724942156478581,0.010402865103105,0.0251398229732831,0.0154655812044029,0,0,0,0,0,0,0,0,0
0.0132222495117935,0.00516712383077933,0.00493280446184752,0.00487155264814909,0.00641075168785754,0.0105077861396858,0.00970189378265296,0.0139059319469481,0.00545099711352415,0,0,0,0,0,0,0,0,0
0.017012660779959,0.0122682759408896,0.0102448691403958,0.00800739879697909,0.0140481961503891,0.0105180648388059,0.00534228979927254,0.0214139973112721,0.0104702861197254,0,0,0,0,0,0,0,0,0
0.0162994771481924,0.00671512801095608,0.00795709881830486,0.00781231940220861,0.00777230827167408,0.00794383260388587,0.00898135373773057,0.00844789041266991,0.0189634658548152,0,0,0,0,0,0,0,0,0
0.0127808150007938,0.00758658480024832,0.0144224268927327,0.00783050638028082,0.00526197357672542,0.0113512666165057,0.0119713737191487,0.0100180246887256,0.00604646745509063,0,0,0,0,0,0,0,0,0
0.0157363631123089,0.00756991699266574,0.0130511884427447,0.012362982645862,0.0138895297143773,0.00448535621506929,0.00580734706066921,0.00570146004044569,0.0136108674418991,0,0,0,0,0,0,0,0,0
