-1.391461654982049413e-02 6.025824764854631477e-02 7.347897643716802540e-02 1.735088816747227657e-03 -2.853773606212158150e-03
3.803965811709413697e-02 -4.224759227824864682e-02 -2.103040988975962700e-02 -7.646170687848850844e-02 2.740829982397026687e-01
-3.278884987469187773e-01 7.476482407655526963e-03 -1.278984847979146022e-01 -1.005849648736956703e-01 -8.261718076912180631e-02
7.429370336840224187e-02 3.125274716679935505e-01 4.417459420464747710e-02 -8.473936457820174795e-02 -3.229627800530668336e-01
-7.817365501413001128e-03 8.546749028657710245e-02 -4.691722897087557964e-02 -6.223970888432910076e-02 2.128928927929633064e-01
-7.005375432354073173e-02 2.094159687529439096e-01 -1.149963630092898370e-02 8.287531499169303872e-03 5.079627655967686173e-03
-2.334833286829234716e-02 -3.100436511945686702e-02 -1.488898377940072182e-01 1.012490048709275559e-01 -1.500035896257620460e-03
3.574196403159757285e-03 1.370274219990630371e-02 1.615376160350181500e-01 3.509086368997993421e-02 -2.034817633582094998e-01
-2.345636598123199135e-02 8.920095385398491006e-02 -7.315026514089689735e-02 -3.444390148487538189e-02 3.489305024565367286e-02
-1.471571271625631838e-01 -5.284937181571969234e-02 -3.205651369798168115e-03 -5.172887265759548020e-02 -4.139753394973716416e-03
3.235718922712767232e-02 -3.171174783053398727e-03 1.640171973554416240e-01 -1.724720488089046544e-01 5.958275960049608244e-03
-9.361201544164599042e-02 -8.253539322012073964e-02 -3.220614250893102937e-02 9.778926983158670039e-02 8.730130544825034922e-02
6.461267694723586696e-02 6.746513358522795989e-02 -6.632242839091262443e-02 -1.480671923418636626e-01 -1.128728928003686072e-01
-1.669517507541284085e-01 -4.028306985658369754e-04 -6.083453357947143925e-02 5.893727258303305128e-02 9.217953334275863497e-02
-4.048825467305434966e-02 -8.519650942741946453e-02 -3.726446386163856372e-02 -8.163807880222889723e-03 -1.460438437658916899e-01
-3.859269956427753279e-01 -1.347909993562816655e-01 1.126290497573975563e-01 -1.040538461693812922e-02 -1.979189966453226424e-01
-6.619882324749848390e-02 -3.685553604807378925e-02 -1.923182809436675134e-01 -1.180079613694531848e-02 -9.874526896012203458e-02
1.135409192257337552e-01 -1.160615963403401063e-01 2.420890156570209770e-02 5.105172370538868520e-03 -6.751195505787926932e-04
2.705794930223983166e-02 -2.042312927690104543e-03 -9.195419178112035352e-02 7.162722650169850436e-02 -1.403493182095760794e-01
1.972759277341674389e-01 1.930060107958738447e-01 7.681294174246673656e-02 -1.054105349454191737e-01 2.060104007349675137e-02
-4.155186045176498810e-01 2.799697327790307555e-01 9.386968904860884533e-02 -4.615569952283782307e-02 -8.686293659553322166e-02
-1.121957078406833480e-01 6.176501729156204379e-02 -8.405072383919484288e-03 3.532692255704626000e-02 -9.916104875761092008e-02
2.172383778379801123e-01 -2.082273831270709252e-01 -1.015716443826125415e-01 -3.448904852951865663e-01 5.373970861061352911e-03
-2.207375847578639527e-02 1.578254158758443096e-03 -1.177803045429232434e-02 2.664157664427971653e-02 -3.762652848608818990e-02
-7.895833527084532288e-02 1.220289126246242029e-01 1.259312556355214052e-01 6.834308191757412776e-03 3.420677650328220881e-02
-3.272932241230791517e-02 5.869987340103108298e-02 -1.168764186985291886e-01 1.423855802214539779e-01 7.637090849798361392e-02
1.064912788497642815e-01 4.001564835876696841e-02 2.908075835443579837e-02 2.401480701546232777e-01 -4.812910220415758666e-02
3.451461433661646983e-02 1.268694663864646521e-01 2.508685585929787756e-02 1.180294412035245710e-01 1.252889624716966299e-01
-1.691220695401272900e-02 1.504356581700865697e-02 -4.386533021837402818e-02 -6.030264610253756319e-02 1.242754764426888883e-02
3.893886181269817781e-02 -9.616195451155697127e-02 6.869500109168341639e-02 7.317219018888723725e-02 3.575712549365334808e-02
1.076113938507289314e-01 1.271410385054694558e-01 1.535878405889140076e-02 2.159639157875225396e-02 -7.936864122185013914e-03
1.627008086016281108e-01 -6.375255481700725646e-02 1.644337292709965592e-01 1.456356109680371214e-01 -1.391279133279466583e-02
6.068179498971085911e-02 3.654107695272542505e-02 2.119471969496478092e-01 3.946337273725689099e-03 -1.279107254141916283e-01
8.477431465989543335e-02 2.780354707189440777e-01 8.479758129296263713e-02 1.202709207840575167e-01 1.576912832580806556e-01
2.330638581493908734e-02 1.757828643103333949e-02 -9.453213367220922314e-02 9.591735282161255316e-02 -4.329594415105594840e-02
4.479672237643392285e-02 -5.633913437247234368e-02 -9.147937933629782248e-02 -6.652182976314355289e-05 -8.686620953929305444e-02
-3.076312693433078116e-02 -1.492997615148429769e-01 -1.141232631289449545e-01 -2.763488991110994997e-01 -3.337608954880912776e-02
-9.266313207305432176e-02 -2.294826191289157380e-01 7.018167576620702730e-02 4.289400845464197420e-02 1.985777611668645137e-01
-2.447397928121042981e-02 -1.015906909313976647e-01 -1.507348582639208290e-01 4.148443199841517215e-02 -7.420644706956079639e-02
-8.602502903496507536e-02 1.797217863436151586e-01 -2.155286916933684127e-01 -1.616996389127025591e-01 2.075063043300368615e-01
5.203633857723932027e-02 1.404881514038577583e-01 -1.464504519146914846e-02 2.551556451630337952e-02 -3.654601217738990410e-02
-2.590000958050595603e-01 -1.817521838478168006e-01 -3.945857094452581010e-02 2.241089986443838694e-02 -3.878691883621632891e-02
1.406278502220914550e-03 -5.173079395867975772e-02 1.007019217690037771e-01 1.920556249343575161e-01 -1.312111257942231712e-01
-4.650863166082243316e-02 -4.970960389290050851e-02 2.670157911629674197e-01 -2.170693905645343369e-01 -3.088894647614846833e-02
-5.818467215362446709e-02 -9.412508553024237501e-02 -1.707470791687154266e-01 -7.578282893181229052e-03 2.124496426121089132e-02
-1.935097487477162592e-01 1.302817032192922844e-02 2.919086980131229692e-01 1.538842062348369788e-01 3.004656905559376923e-01
-1.598626392445566535e-01 2.355620499602046614e-01 -1.383342733155787652e-01 -7.008707155957874524e-02 -1.527013304953841744e-01
2.015530121742628578e-01 1.215921630792486802e-01 -8.881436090938936434e-02 -1.008989867054690542e-01 1.492842183143352867e-02
3.005679833713009036e-02 -2.406272519456021663e-01 1.500121025553024789e-01 -2.055966336695167207e-01 -6.395582882599434860e-02
6.039166661693505522e-02 5.449697608415347838e-02 7.116593650784582004e-02 7.269353036496982445e-02 -3.535229676162999213e-01
2.666169963417876210e-02 6.360454107716846661e-02 -8.245689893023464001e-02 1.416932541235217391e-01 7.853092863587736450e-02
-2.694437826791457047e-02 -6.943163203228522318e-02 1.902050934844143337e-01 -2.442957777977765310e-02 -8.958605076625709984e-02
3.556550366095327653e-02 3.715934669859797396e-02 1.803405797234220731e-01 1.705019936489330160e-02 -9.800829823619973402e-02
-1.386613420200542013e-01 1.190115643322670197e-01 2.146852547033543251e-02 -2.694979687456483530e-01 9.677053502149424169e-02
4.512955365048725020e-02 2.944455830271886648e-02 -6.229335376354205173e-02 3.841676892645731756e-02 -3.169662798316084940e-02
-5.618989420421557912e-02 -2.369147567756691997e-01 -1.789205722659301112e-01 1.422913230855386568e-01 -9.310976896115652490e-03
-1.225342026835094800e-01 6.636835476345795404e-02 -1.093865309605885350e-01 -4.625625521968564080e-02 7.203761616938526846e-02
7.136260962305698841e-03 -5.168258076143333185e-02 4.793643013793315311e-02 2.138666750950488082e-02 -2.590884614448773701e-02
-3.530012394889428529e-02 9.951114495555225814e-03 -7.959274509768279882e-02 1.492840753445579330e-02 -1.640563759801198784e-01
-4.981789983650911080e-03 -1.080682101595859951e-01 3.859807371728497805e-02 1.876421585492465405e-01 3.282789570581038513e-02
-4.792382420017790579e-02 -4.491850236520293638e-02 -6.521329491145082258e-02 -2.547375826498760043e-01 -7.727951629315261972e-02
-6.742650911147193837e-02 8.178473429692154073e-02 -8.648816832185630965e-02 1.190906803944166356e-02 -1.814957259019590874e-02
