-7.800679694761147864e-02,8.910014465008635198e-02,-1.331277752041964968e-01,9.322400245372593208e-02,4.457170405372589544e-02,1.629079001339678590e-01,5.153369273382888555e-02,5.501683966032909490e-02,3.646481388833162224e-02,9.393340420316594053e-02
3.520459298478742505e-02,-1.021738590764438015e-01,-2.402542746442068167e-01,2.504777517882070259e-02,-1.945654055163826002e-01,6.545801592815020387e-02,1.163084932328220383e-01,-2.636108831144595710e-02,4.099344911103799949e-02,-1.212361275044577802e-01
-2.386588582597645725e-03,-7.102703304499499715e-02,1.525742073003953925e-01,4.866514960020468239e-03,-1.140504148830152192e-01,-8.364398688277707716e-02,1.465893872447321389e-02,3.550591748434349382e-02,3.210158500565127998e-02,5.689589422788743356e-05
-2.325898778403626133e-02,-1.178067035071729551e-02,-2.481681015058229134e-02,-1.428320749373265530e-01,2.308866852234312678e-02,9.103647093143835134e-02,-1.316870654348543113e-01,-3.086315896849023410e-02,-1.005051876886915441e-01,1.092112904250311378e-02
1.420860789211524609e-02,-4.563782105119322530e-02,-1.597621621136699477e-02,5.712175462247243152e-02,1.664758162026093447e-02,-5.530140700706465129e-02,1.442717841687273517e-01,1.423609253033394084e-01,1.992884393415339517e-02,5.969326795758095328e-03
-1.832929761689979647e-02,-1.615174296761311690e-01,-2.032350847119523685e-01,-7.095106573301544761e-02,-2.371142440277013846e-02,6.153863189804728573e-02,-1.251746427647913995e-01,5.865210803748605040e-02,-2.182956351886969348e-02,4.399722962716998143e-02
-5.903721787145170541e-02,8.802187479004877635e-02,6.162526692645690918e-02,2.678278991727311986e-01,-8.507145996755963169e-02,-4.282753064509146890e-02,1.940190846182325290e-01,-4.767123123807618518e-02,4.501376799631366665e-02,2.350909037039062566e-01
1.409361665637952621e-01,-2.435474766548353098e-01,1.538818412509177641e-02,-6.714437176950363573e-02,-5.688496176725857389e-02,3.329740960661058957e-01,8.254534636687990701e-02,-2.521649824700832321e-01,-3.462453682542437211e-02,1.599534989239773664e-01
-8.771810346407467318e-02,-8.172793195802127708e-02,-4.980920388197629389e-02,-2.362685484776923528e-01,3.871501683162961727e-02,-1.682961503698446326e-01,-2.536582318381267465e-01,2.320532561250359671e-01,-5.390455437628845214e-02,-2.441100795113887723e-01
-5.597850441972981178e-02,-6.123653592124692069e-02,-8.076877097275558803e-04,1.115209747699559550e-02,3.311021308755209697e-02,-8.005893445836338718e-02,8.285432743420428903e-02,-2.476034934807615218e-02,6.197648576232800410e-02,4.057433680553168553e-03
5.333978880949953594e-02,1.634148525949462583e-01,-9.638624753930541411e-03,1.900837079441897726e-01,-3.974591148818287095e-02,2.644210706392913918e-02,1.044883358160531572e-01,-1.650190957574816653e-02,-3.241812817425432369e-02,6.012617061647901329e-02
4.159625943474012238e-02,2.337405974265568398e-01,4.857795306580763028e-02,9.760686023800024813e-02,8.084441668010283744e-02,2.138757574132093414e-02,6.292932792675087761e-02,-9.944566140907588891e-02,1.061666014556287008e-01,4.276033175986593271e-02
-1.405126015541213746e-16,4.857225732735059864e-17,1.387778780781445676e-16,5.551115123125782702e-17,-4.857225732735059864e-17,0.000000000000000000e+00,3.371868756429918790e-17,-6.245004513516505540e-17,1.387778780781445676e-17,1.942890293094023946e-16
1.140839041183695779e-01,-1.081973721586251130e-01,1.122479327222779266e-02,2.686736156199600045e-01,1.152319475957985229e-01,-7.873578195963620852e-02,-1.922291270964743837e-01,-2.131176542082321296e-02,-1.997525759123461864e-01,2.170473401643177591e-01
4.603117777618180584e-02,4.564479707449647927e-02,1.418882512639690341e-01,1.408839350297527160e-01,-4.030320872421513934e-03,-4.803026831334294977e-02,-9.063572964974044022e-03,-1.269857450016264599e-01,-7.957814214395358965e-02,-7.888372781155572611e-02
4.560340581043899333e-02,2.441529608198882151e-02,5.539221933051044489e-02,-2.403371971929559037e-02,-5.235029558459503018e-02,-1.781140646688417206e-02,-2.217941061630918087e-02,-1.310101574129129975e-01,-2.971250704115672298e-02,-6.076453810280035839e-02
8.165513950006586530e-02,1.472702751023599044e-01,2.661733912824262860e-02,-4.438889915694564127e-03,1.380022289368076360e-01,5.236654465492351918e-02,-2.771769575434968602e-01,1.374671062129512178e-02,8.920938336246783673e-02,1.517453649660024384e-01
-8.508659658768222278e-02,-8.518130001958119923e-02,2.595371534152886295e-02,-1.914143410198109185e-01,3.419573402201533940e-01,-2.881847001884174087e-01,1.466593449616130085e-01,-1.152183378929085150e-01,2.074513785268766036e-02,8.584993038992293213e-02
-7.434523639976216292e-02,3.052102803692804261e-02,-1.019697347653325536e-02,-1.734452916709477988e-01,5.363765750575764935e-02,3.174806640435341026e-02,3.717156992074951982e-02,-5.641524963518314284e-02,1.459379508814989956e-01,1.991696221544773659e-01
-1.845827673812021064e-01,4.270989443316054734e-02,2.828914073339691693e-02,1.986505251112726245e-01,2.027399370852520089e-02,7.873425617839550916e-02,-1.179789414687293231e-01,5.403596703133700663e-03,2.268734859658744218e-01,-3.077431917710645726e-01
6.444097003030561932e-02,-6.609333421889543314e-02,-2.037890116992492895e-01,7.216493386361327866e-02,-3.438075518994936075e-02,-5.359713099011731430e-02,1.688578891357892658e-02,4.219373209776209471e-02,-2.690061345435102932e-02,-3.348416695699203000e-02
-1.500562782257431615e-01,9.959796672409303164e-02,-3.206482554202791380e-03,-1.540341713302600946e-01,6.921579868595278962e-02,1.300779431692612453e-01,3.847393572701667680e-02,-5.473588584376191252e-02,-3.092367019042450704e-01,-1.547172066586055550e-01
